@RELATION FEATURE_VALUES_MIPVerifySDP_cleanARPsamplefeatureset

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE n_vars NUMERIC
@ATTRIBUTE n_constr NUMERIC
@ATTRIBUTE n_nzcnt NUMERIC
@ATTRIBUTE lp_avg NUMERIC
@ATTRIBUTE lp_l2_avg NUMERIC
@ATTRIBUTE lp_linf NUMERIC
@ATTRIBUTE num_i_variables NUMERIC
@ATTRIBUTE num_c_variables NUMERIC
@ATTRIBUTE ratio_i_variables NUMERIC
@ATTRIBUTE ratio_c_variables NUMERIC
@ATTRIBUTE rhs_c_0_avg NUMERIC
@ATTRIBUTE rhs_c_0_varcoef NUMERIC
@ATTRIBUTE rhs_c_1_avg NUMERIC
@ATTRIBUTE rhs_c_1_varcoef NUMERIC
@ATTRIBUTE rhs_c_2_avg NUMERIC
@ATTRIBUTE rhs_c_2_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg0_avg NUMERIC
@ATTRIBUTE vcg_constr_deg0_varcoef NUMERIC
@ATTRIBUTE vcg_constr_weight0_avg NUMERIC
@ATTRIBUTE vcg_constr_weight0_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight0_avg NUMERIC
@ATTRIBUTE vcg_var_weight0_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized0_avg NUMERIC
@ATTRIBUTE A_ij_normalized0_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg1_avg NUMERIC
@ATTRIBUTE vcg_constr_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg1_avg NUMERIC
@ATTRIBUTE vcg_var_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg1_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight1_avg NUMERIC
@ATTRIBUTE vcg_constr_weight1_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight1_avg NUMERIC
@ATTRIBUTE vcg_var_weight1_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized1_avg NUMERIC
@ATTRIBUTE A_ij_normalized1_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_varcoef NUMERIC
@ATTRIBUTE obj_coefs1_avg NUMERIC
@ATTRIBUTE obj_coefs1_std NUMERIC
@ATTRIBUTE obj_coef_per_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr1_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_std NUMERIC
@ATTRIBUTE vcg_constr_deg2_avg NUMERIC
@ATTRIBUTE vcg_constr_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg2_avg NUMERIC
@ATTRIBUTE vcg_var_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg2_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight2_avg NUMERIC
@ATTRIBUTE vcg_constr_weight2_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight2_avg NUMERIC
@ATTRIBUTE vcg_var_weight2_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized2_avg NUMERIC
@ATTRIBUTE A_ij_normalized2_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_varcoef NUMERIC
@ATTRIBUTE obj_coefs2_avg NUMERIC
@ATTRIBUTE obj_coefs2_std NUMERIC
@ATTRIBUTE obj_coef_per_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr2_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_std NUMERIC
@ATTRIBUTE mipgap NUMERIC
@ATTRIBUTE nodecnt NUMERIC
@ATTRIBUTE pre_t NUMERIC
@ATTRIBUTE new_row NUMERIC
@ATTRIBUTE new_col NUMERIC
@ATTRIBUTE new_nonzero NUMERIC
@ATTRIBUTE clique_table NUMERIC
@ATTRIBUTE cliqueCuts NUMERIC
@ATTRIBUTE impliedBoundCuts NUMERIC
@ATTRIBUTE flowCuts NUMERIC
@ATTRIBUTE mixedIntegerRoundingCuts NUMERIC
@ATTRIBUTE gomoryFractionalCuts NUMERIC

@DATA
mip8867, 1, 2955.0, 4340.0, 492733.0, 0.122276, 0.206445, 0.499448, 305.0, 2650.0, 0.103215, 0.896785, 0.506188, 1.87823, 0.140947, 2.27743, -0.00277231, -42.6314, 0.140553, 2.63714, 0.0214815, 22.4262, 0.305671, 5.09517, 1.74723, 5.90395, 0.000651711, 65.8711, 113.392, 2.43629, 185.707, 1.49052, 609.0, 0.629276, 1.3499, 1.03059, 14.8415, 0.00955098, 133.516, 2.11784, 3.32957, 0.000377358, 0.0194221, 4.81325e-07, 2.4773e-05, 1.34771e-05, 0.000693645, 113.533, 2.43454, 166.746, 1.60735, 610.0, 0.650758, 1.49959, 0.955766, 15.1658, 0.010946, 119.56, 2.15263, 3.27466, 0.000338409, 0.0183928, 4.31645e-07, 2.34602e-05, 1.20861e-05, 0.000656886, 1.0, 0.0, 0.25, 1998.0, 1540.0, 488345.0, 110.0, 0.0, 0.0, 0.0, 32.0, 16.0
mip8425, 1, 2925.0, 4280.0, 468838.0, 0.152162, 0.235079, 0.498179, 290.0, 2635.0, 0.0991453, 0.900855, 0.491882, 1.93723, 0.172879, 1.9916, 4.08198e-05, 2549.19, 0.135514, 2.70099, 0.0129978, 36.9655, 0.19183, 8.42435, 1.68048, 4.29452, 0.000660847, 65.4141, 109.406, 2.48631, 177.707, 1.48347, 579.0, 0.643441, 1.34885, 1.04513, 14.6744, 0.00984778, 134.398, 2.04021, 3.39693, 0.000379507, 0.0194772, 4.84065e-07, 2.48434e-05, 1.35538e-05, 0.000695615, 109.542, 2.48455, 160.286, 1.59504, 579.0, 0.656439, 1.5094, 0.960533, 15.1663, 0.011223, 119.392, 2.07252, 3.34343, 0.00034188, 0.0184868, 4.36072e-07, 2.35802e-05, 1.221e-05, 0.000660244, 1.0, 0.0, 0.24, 2037.0, 1552.0, 464633.0, 33.0, 0.0, 0.0, 0.0, 21.0, 10.0
mip6231, 1, 2963.0, 4356.0, 499105.0, 0.11975, 0.204106, 0.498154, 309.0, 2654.0, 0.104286, 0.895714, 0.521672, 1.85024, 0.127304, 2.38311, 0.000204324, 525.796, 0.141873, 2.62102, 0.0211568, 22.9953, 0.298249, 5.22728, 2.07688, 4.76896, 0.000649318, 65.9924, 114.437, 2.42358, 187.825, 1.49238, 617.0, 0.628423, 1.39576, 1.03143, 14.8183, 0.00794735, 177.368, 2.13694, 3.31437, 0.00037679, 0.0194074, 4.80599e-07, 2.47544e-05, 1.34568e-05, 0.000693122, 114.579, 2.42185, 168.446, 1.6106, 618.0, 0.649579, 1.53121, 0.954967, 15.1582, 0.00961779, 149.521, 2.17124, 3.2611, 0.000337496, 0.018368, 4.30479e-07, 2.34285e-05, 1.20534e-05, 0.000655998, 1.0, 0.0, 0.26, 1988.0, 1537.0, 494669.0, 194.0, 0.0, 0.0, 0.0, 63.0, 31.0
mip9479, 1, 2971.0, 4372.0, 505477.0, 0.165842, 0.268787, 0.499523, 313.0, 2658.0, 0.105352, 0.894648, 0.489072, 1.92134, 0.156108, 2.13585, -0.00422848, -27.6715, 0.143184, 2.60524, 0.0221904, 21.5399, 0.309956, 4.96662, 1.34503, 1.35793, 0.000646941, 66.1135, 115.474, 2.41113, 189.936, 1.49424, 625.0, 0.638961, 1.35869, 1.05099, 14.5338, 0.00858386, 172.497, 2.16138, 3.29151, 0.000376223, 0.0193928, 4.79876e-07, 2.47357e-05, 1.34365e-05, 0.0006926, 115.617, 2.4094, 170.137, 1.61385, 626.0, 0.661152, 1.50975, 0.972923, 14.8607, 0.00968572, 152.958, 2.19743, 3.23604, 0.000336587, 0.0183432, 4.2932e-07, 2.3397e-05, 1.2021e-05, 0.000655115, 1.0, 0.0, 0.26, 2076.0, 1583.0, 501189.0, 289.0, 0.0, 0.0, 0.0, 43.0, 23.0
mip8049, 1, 2903.0, 4236.0, 451315.0, 0.117057, 0.192541, 0.499103, 279.0, 2624.0, 0.0961075, 0.903893, 0.45247, 1.88227, 0.109509, 2.71541, 0.000136401, 747.358, 0.131728, 2.75153, 0.014285, 29.4259, 0.216887, 6.38333, 1.57524, 4.07895, 0.000667712, 65.0769, 106.411, 2.5256, 171.782, 1.47823, 557.0, 0.622371, 1.3842, 1.00471, 15.2955, 0.00768876, 195.783, 1.98095, 3.45158, 0.000381098, 0.019518, 4.86094e-07, 2.48954e-05, 1.36106e-05, 0.000697071, 106.543, 2.52382, 155.465, 1.58592, 557.0, 0.636656, 1.49075, 0.928996, 15.7359, 0.00894091, 169.59, 2.01062, 3.39885, 0.000344471, 0.0185567, 4.39377e-07, 2.36693e-05, 1.23025e-05, 0.000662741, 1.0, 0.0, 0.23, 1836.0, 1446.0, 446785.0, 10.0, 0.0, 0.0, 0.0, 58.0, 30.0
mip7893, 1, 2949.0, 4328.0, 487954.0, 0.111351, 0.189909, 0.494209, 302.0, 2647.0, 0.102408, 0.897592, 0.48871, 1.84408, 0.173898, 2.05686, -0.00218329, -54.298, 0.139556, 2.64948, 0.0205628, 22.1453, 0.294689, 4.89763, 1.30229, 1.09265, 0.000653518, 65.7799, 112.604, 2.44598, 184.114, 1.48912, 603.0, 0.629757, 1.37758, 1.02969, 14.8611, 0.00796228, 173.892, 2.10222, 3.34301, 0.000377786, 0.0194331, 4.8187e-07, 2.47871e-05, 1.34924e-05, 0.000694038, 112.744, 2.44424, 165.464, 1.6049, 604.0, 0.65032, 1.4923, 0.95442, 15.1994, 0.00900409, 153.829, 2.13465, 3.29023, 0.000339098, 0.0184115, 4.32523e-07, 2.3484e-05, 1.21106e-05, 0.000657553, 1.0, 0.0, 0.25, 2027.0, 1553.0, 483645.0, 16.0, 0.0, 0.0, 1.0, 37.0, 18.0
mip8657, 1, 2989.0, 4408.0, 519814.0, 0.116394, 0.196691, 0.491939, 322.0, 2667.0, 0.107728, 0.892272, 0.508009, 1.85755, 0.111672, 2.48609, -3.10663e-05, -3377.8, 0.146098, 2.57099, 0.0197834, 24.7626, 0.270823, 5.70882, 1.18718, 0.940004, 0.000641658, 66.3852, 117.779, 2.384, 194.664, 1.49839, 643.0, 0.636338, 1.36886, 1.05174, 14.4979, 0.00810054, 147.103, 2.20459, 3.25753, 0.000374953, 0.0193601, 4.78257e-07, 2.4694e-05, 1.33912e-05, 0.000691431, 117.925, 2.38228, 173.909, 1.62111, 644.0, 0.656121, 1.5151, 0.967609, 14.8967, 0.00906851, 131.447, 2.23857, 3.207, 0.00033456, 0.0182879, 4.26735e-07, 2.33264e-05, 1.19486e-05, 0.00065314, 1.0, 0.0, 0.27, 2021.0, 1560.0, 515353.0, 24.0, 0.0, 0.0, 0.0, 50.0, 26.0
mip9233, 1, 2955.0, 4340.0, 492733.0, 0.149102, 0.23342, 0.498669, 305.0, 2650.0, 0.103215, 0.896785, 0.486744, 2.02249, 0.133863, 2.308, -0.000251277, -424.139, 0.140553, 2.63714, 0.0111907, 44.6528, 0.159238, 10.4241, 1.3513, 1.75351, 0.000651711, 65.8711, 113.392, 2.43629, 185.707, 1.49052, 609.0, 0.625184, 1.42242, 1.02389, 14.938, 0.00794628, 206.568, 2.11692, 3.33096, 0.000377358, 0.0194221, 4.81325e-07, 2.4773e-05, 1.34771e-05, 0.000693645, 113.533, 2.43454, 166.746, 1.60735, 610.0, 0.636374, 1.59211, 0.934641, 15.5099, 0.0090245, 182.016, 2.14993, 3.27968, 0.000338409, 0.0183928, 4.31645e-07, 2.34602e-05, 1.20861e-05, 0.000656886, 1.0, 0.0, 0.25, 2006.0, 1544.0, 488361.0, 176.0, 0.0, 14.0, 0.0, 102.0, 51.0
mip8392, 1, 2997.0, 4424.0, 526186.0, 0.134222, 0.21839, 0.49913, 326.0, 2671.0, 0.108775, 0.891225, 0.473097, 2.03477, 0.13183, 2.31943, -0.00294047, -38.4835, 0.147378, 2.55628, 0.0176383, 28.0652, 0.239362, 6.71394, 1.39319, 1.85051, 0.000639337, 66.5056, 118.792, 2.37232, 196.756, 1.50023, 651.0, 0.6265, 1.39291, 1.03768, 14.6848, 0.00787989, 199.15, 2.22568, 3.23997, 0.000374392, 0.0193456, 4.7754e-07, 2.46755e-05, 1.33711e-05, 0.000690914, 118.939, 2.37061, 175.571, 1.62432, 652.0, 0.644138, 1.53668, 0.95084, 15.1418, 0.00901829, 174.188, 2.26144, 3.18816, 0.000333667, 0.0182635, 4.25596e-07, 2.32953e-05, 1.19167e-05, 0.000652268, 1.0, 0.0, 0.27, 2069.0, 1586.0, 521793.0, 49.0, 0.0, 0.0, 0.0, 66.0, 34.0
mip6404, 1, 2957.0, 4344.0, 494326.0, 0.148018, 0.229144, 0.498849, 306.0, 2651.0, 0.103483, 0.896517, 0.547279, 1.90397, 0.134992, 2.26288, 0.0017894, 56.7075, 0.140884, 2.63308, 0.0173477, 30.2453, 0.24627, 7.01354, 1.09234, 1.05666, 0.000651111, 65.9014, 113.654, 2.43309, 186.237, 1.49099, 611.0, 0.640532, 1.34558, 1.04959, 14.5698, 0.00605624, 213.153, 2.12118, 3.32793, 0.000377216, 0.0194184, 4.81143e-07, 2.47684e-05, 1.3472e-05, 0.000693514, 113.795, 2.43135, 167.171, 1.60816, 612.0, 0.65788, 1.52603, 0.966462, 14.9951, 0.00691706, 186.664, 2.15554, 3.27498, 0.000338181, 0.0183866, 4.31353e-07, 2.34523e-05, 1.20779e-05, 0.000656663, 1.0, 0.0, 0.26, 2045.0, 1564.0, 490025.0, 25.0, 0.0, 0.0, 0.0, 66.0, 32.0
mip7240, 1, 2955.0, 4340.0, 492733.0, 0.141479, 0.222373, 0.497613, 305.0, 2650.0, 0.103215, 0.896785, 0.509849, 1.97089, 0.135901, 2.29093, 0.000479504, 198.508, 0.140553, 2.63714, 0.0144061, 35.1411, 0.204992, 8.14555, 1.1322, 1.07052, 0.000651711, 65.8711, 113.392, 2.43629, 185.707, 1.49052, 609.0, 0.633143, 1.37192, 1.03692, 14.7494, 0.00609066, 165.826, 2.11794, 3.32944, 0.000377358, 0.0194221, 4.81325e-07, 2.4773e-05, 1.34771e-05, 0.000693645, 113.533, 2.43454, 166.746, 1.60735, 610.0, 0.647549, 1.53243, 0.951053, 15.2413, 0.00700058, 144.37, 2.15078, 3.27811, 0.000338409, 0.0183928, 4.31645e-07, 2.34602e-05, 1.20861e-05, 0.000656886, 1.0, 0.0, 0.25, 2010.0, 1546.0, 488369.0, 374.0, 0.0, 3.0, 0.0, 109.0, 54.0
mip3397, 1, 2961.0, 4352.0, 497512.0, 0.137262, 0.223205, 0.499729, 308.0, 2653.0, 0.104019, 0.895981, 0.521865, 1.89703, 0.141461, 2.21102, 0.00100949, 102.697, 0.141544, 2.62502, 0.0182642, 27.4467, 0.258071, 6.35729, 2.84245, 10.9352, 0.000649914, 65.9621, 114.176, 2.42673, 187.296, 1.49192, 615.0, 0.639906, 1.35267, 1.04971, 14.5637, 0.018452, 265.051, 2.13356, 3.31604, 0.000376932, 0.0194111, 4.8078e-07, 2.4759e-05, 1.34618e-05, 0.000693253, 114.318, 2.425, 168.022, 1.60979, 616.0, 0.65817, 1.50725, 0.967361, 14.971, 0.020718, 239.795, 2.16765, 3.26362, 0.000337724, 0.0183742, 4.3077e-07, 2.34364e-05, 1.20616e-05, 0.00065622, 1.0, 0.0, 0.26, 2039.0, 1562.0, 493185.0, 73.0, 0.0, 3.0, 0.0, 90.0, 43.0
mip8910, 1, 2983.0, 4396.0, 515035.0, 0.137084, 0.216833, 0.492508, 319.0, 2664.0, 0.106939, 0.893061, 0.503318, 1.87642, 0.120744, 2.45496, 0.00182801, 56.4763, 0.145132, 2.58222, 0.016156, 30.396, 0.222639, 7.132, 1.28754, 3.41823, 0.000643409, 66.2948, 117.015, 2.39291, 193.092, 1.49701, 637.0, 0.639596, 1.37916, 1.05543, 14.4562, 0.00757607, 195.573, 2.18757, 3.27254, 0.000375375, 0.019371, 4.78795e-07, 2.47079e-05, 1.34063e-05, 0.00069182, 117.16, 2.39119, 172.657, 1.61869, 638.0, 0.655752, 1.53919, 0.966372, 14.9324, 0.00861304, 172.623, 2.22128, 3.22109, 0.000335233, 0.0183063, 4.27593e-07, 2.33499e-05, 1.19726e-05, 0.000653796, 1.0, 0.0, 0.27, 2022.0, 1559.0, 510597.0, 18.0, 0.0, 0.0, 0.0, 112.0, 57.0
mip5124, 1, 2945.0, 4320.0, 484768.0, 0.116372, 0.199341, 0.498676, 300.0, 2645.0, 0.101868, 0.898132, 0.509013, 1.79955, 0.137854, 2.2823, -0.000936051, -108.237, 0.138889, 2.65782, 0.0215516, 21.6178, 0.310343, 4.79588, 1.20633, 1.1833, 0.000654729, 65.7191, 112.076, 2.45253, 183.05, 1.48818, 599.0, 0.625062, 1.40388, 1.0209, 14.9958, 0.00899061, 141.199, 2.09251, 3.35096, 0.000378072, 0.0194404, 4.82234e-07, 2.47964e-05, 1.35026e-05, 0.0006943, 112.215, 2.45078, 164.607, 1.60326, 600.0, 0.646614, 1.53045, 0.948513, 15.3059, 0.00995895, 127.53, 2.12439, 3.29837, 0.000339559, 0.018424, 4.3311e-07, 2.35e-05, 1.21271e-05, 0.000658, 1.0, 0.0, 0.25, 1987.0, 1532.0, 480393.0, 163.0, 0.0, 0.0, 0.0, 103.0, 50.0
mip7541, 1, 2965.0, 4360.0, 500698.0, 0.136125, 0.21988, 0.497947, 310.0, 2655.0, 0.104553, 0.895447, 0.529424, 1.90597, 0.15434, 2.11786, 0.000523215, 189.243, 0.142202, 2.61704, 0.0191523, 26.6845, 0.269368, 6.22262, 1.22131, 1.23401, 0.000648722, 66.0227, 114.697, 2.42045, 188.353, 1.49285, 619.0, 0.642901, 1.37825, 1.05576, 14.4729, 0.00583346, 233.682, 2.14385, 3.30738, 0.000376648, 0.0194038, 4.80418e-07, 2.47497e-05, 1.34517e-05, 0.000692991, 114.839, 2.41871, 168.869, 1.61141, 620.0, 0.662053, 1.53768, 0.973542, 14.8645, 0.00683271, 199.591, 2.17855, 3.25354, 0.000337268, 0.0183618, 4.30189e-07, 2.34206e-05, 1.20453e-05, 0.000655777, 1.0, 0.0, 0.26, 2065.0, 1576.0, 496409.0, 467.0, 0.0, 0.0, 0.0, 66.0, 33.0
mip1444, 1, 2981.0, 4392.0, 513442.0, 0.130633, 0.210196, 0.498023, 318.0, 2663.0, 0.106676, 0.893324, 0.53749, 1.90261, 0.13677, 2.24629, 0.00140645, 77.0538, 0.144809, 2.58601, 0.0170326, 30.5569, 0.235243, 7.06782, 1.39012, 2.54349, 0.000643995, 66.2646, 116.759, 2.39591, 192.567, 1.49655, 635.0, 0.635952, 1.35356, 1.04885, 14.5493, 0.00582414, 211.954, 2.18201, 3.2774, 0.000375516, 0.0193746, 4.78975e-07, 2.47125e-05, 1.34113e-05, 0.00069195, 116.904, 2.39419, 172.238, 1.61789, 636.0, 0.652984, 1.52736, 0.962062, 15.0048, 0.00692209, 178.932, 2.21577, 3.22721, 0.000335458, 0.0183124, 4.2788e-07, 2.33577e-05, 1.19806e-05, 0.000654016, 1.0, 0.0, 0.26, 2067.0, 1581.0, 509101.0, 100.0, 0.0, 0.0, 0.0, 61.0, 31.0
mip1392, 1, 2935.0, 4300.0, 476803.0, 0.131956, 0.222549, 0.499953, 295.0, 2640.0, 0.100511, 0.899489, 0.484244, 1.92688, 0.184394, 1.96684, -0.0027022, -41.0243, 0.137209, 2.67909, 0.0214168, 21.5387, 0.312177, 4.90683, 1.46534, 2.02132, 0.000657774, 65.5668, 110.747, 2.4692, 180.384, 1.48583, 589.0, 0.63077, 1.36514, 1.02739, 14.9139, 0.0128565, 196.049, 2.06605, 3.37428, 0.000378788, 0.0194588, 4.83148e-07, 2.48199e-05, 1.35281e-05, 0.000694957, 110.884, 2.46744, 162.454, 1.59916, 590.0, 0.652186, 1.48631, 0.955503, 15.2188, 0.0140329, 179.666, 2.10052, 3.31738, 0.000340716, 0.0184553, 4.34586e-07, 2.354e-05, 1.21684e-05, 0.000659119, 1.0, 0.0, 0.24, 2024.0, 1548.0, 472537.0, 221.0, 0.0, 0.0, 0.0, 8.0, 4.0
mip922, 1, 2919.0, 4268.0, 464059.0, 0.122797, 0.204971, 0.499001, 287.0, 2632.0, 0.0983213, 0.901679, 0.510131, 1.83059, 0.164846, 2.0759, 0.00173973, 55.7287, 0.134489, 2.71445, 0.0186998, 24.6271, 0.278086, 5.44964, 1.05743, 0.563095, 0.000662706, 65.3223, 108.595, 2.4968, 176.096, 1.48205, 573.0, 0.63426, 1.35684, 1.0285, 14.9188, 0.00795686, 144.793, 2.02575, 3.40893, 0.000379939, 0.0194883, 4.84616e-07, 2.48576e-05, 1.35693e-05, 0.000696012, 108.73, 2.49503, 158.979, 1.59257, 573.0, 0.65296, 1.49688, 0.954722, 15.2711, 0.0088002, 130.922, 2.05745, 3.35508, 0.000342583, 0.0185058, 4.36968e-07, 2.36044e-05, 1.22351e-05, 0.000660922, 1.0, 0.0, 0.24, 1998.0, 1531.0, 459797.0, 82.0, 0.0, 0.0, 0.0, 21.0, 10.0
mip3038, 1, 2903.0, 4236.0, 451315.0, 0.139121, 0.226097, 0.499812, 279.0, 2624.0, 0.0961075, 0.903893, 0.500044, 1.88386, 0.189604, 1.9094, 0.000957502, 105.486, 0.131728, 2.75153, 0.0165122, 28.1141, 0.250701, 6.30788, 1.19713, 1.37266, 0.000667712, 65.0769, 106.411, 2.5256, 171.782, 1.47823, 557.0, 0.636873, 1.35408, 1.02812, 14.947, 0.0105076, 113.699, 1.98488, 3.445, 0.000381098, 0.019518, 4.86094e-07, 2.48954e-05, 1.36106e-05, 0.000697071, 106.543, 2.52382, 155.465, 1.58592, 557.0, 0.653385, 1.49893, 0.953407, 15.3348, 0.0114618, 104.312, 2.01657, 3.38952, 0.000344471, 0.0185567, 4.39377e-07, 2.36693e-05, 1.23025e-05, 0.000662741, 1.0, 0.0, 0.23, 2030.0, 1543.0, 447173.0, 36.0, 0.0, 0.0, 0.0, 18.0, 8.0
mip5009, 1, 2925.0, 4280.0, 468838.0, 0.137164, 0.222611, 0.495922, 290.0, 2635.0, 0.0991453, 0.900855, 0.503484, 1.9417, 0.172039, 2.03206, -0.00172598, -61.667, 0.135514, 2.70099, 0.0170793, 28.4737, 0.252067, 6.45864, 2.21319, 7.60722, 0.000660847, 65.4141, 109.406, 2.48631, 177.707, 1.48347, 579.0, 0.633799, 1.39847, 1.02947, 14.8974, 0.00853311, 166.085, 2.03981, 3.39747, 0.000379507, 0.0194772, 4.84065e-07, 2.48434e-05, 1.35538e-05, 0.000695615, 109.542, 2.48455, 160.286, 1.59504, 579.0, 0.650878, 1.5575, 0.952396, 15.2954, 0.0103189, 145.055, 2.07345, 3.34125, 0.00034188, 0.0184868, 4.36072e-07, 2.35802e-05, 1.221e-05, 0.000660244, 1.0, 0.0, 0.24, 2021.0, 1544.0, 464601.0, 129.0, 0.0, 0.0, 0.0, 14.0, 7.0
mip263, 1, 3021.0, 4472.0, 545302.0, 0.179331, 0.278148, 0.499835, 338.0, 2683.0, 0.111883, 0.888117, 0.456356, 1.93592, 0.104618, 2.63965, -0.000831624, -124.305, 0.151163, 2.51396, 0.0180223, 25.7593, 0.238448, 6.13302, 1.16998, 0.90729, 0.000632475, 66.8655, 121.786, 2.33857, 202.991, 1.5057, 675.0, 0.620706, 1.4378, 1.03459, 14.6976, 0.0067798, 204.048, 2.28399, 3.195, 0.000372717, 0.0193023, 4.75404e-07, 2.46203e-05, 1.33113e-05, 0.000689367, 121.937, 2.33687, 180.504, 1.6339, 676.0, 0.638728, 1.55565, 0.945512, 15.167, 0.00772746, 179.046, 2.32013, 3.14369, 0.000331016, 0.0181908, 4.22215e-07, 2.32026e-05, 1.1822e-05, 0.000649673, 1.0, 0.0, 0.28, 2039.0, 1577.0, 540765.0, 254.0, 0.0, 0.0, 0.0, 8.0, 5.0
mip2520, 1, 3049.0, 4528.0, 567604.0, 0.110047, 0.188763, 0.499708, 352.0, 2697.0, 0.115448, 0.884552, 0.465417, 1.91606, 0.0435619, 4.15316, 0.00227611, 43.9673, 0.155477, 2.46772, 0.0167458, 28.0752, 0.215412, 6.73029, 1.05854, 0.860213, 0.000624653, 67.283, 125.199, 2.30149, 210.197, 1.51202, 703.0, 0.627183, 1.44229, 1.05298, 14.406, 0.00632056, 196.479, 2.34964, 3.14677, 0.000370782, 0.0192521, 4.72937e-07, 2.45563e-05, 1.32422e-05, 0.000687576, 125.354, 2.2998, 186.161, 1.64496, 704.0, 0.643929, 1.5601, 0.956284, 14.9305, 0.00717027, 173.214, 2.38385, 3.10054, 0.000327976, 0.0181071, 4.18337e-07, 2.30959e-05, 1.17134e-05, 0.000646684, 1.0, 0.0, 0.29, 1953.0, 1541.0, 562797.0, 197.0, 0.0, 0.0, 0.0, 133.0, 51.0
mip3917, 1, 2909.0, 4248.0, 456094.0, 0.127328, 0.214592, 0.493697, 282.0, 2627.0, 0.0969405, 0.903059, 0.500051, 1.89699, 0.168972, 2.05987, 0.000105797, 989.471, 0.132768, 2.73741, 0.0178823, 25.5994, 0.269376, 5.62508, 2.33177, 7.00113, 0.000665826, 65.169, 107.234, 2.51465, 173.403, 1.47967, 563.0, 0.631891, 1.36297, 1.0218, 15.0304, 0.0101828, 212.182, 1.99898, 3.43341, 0.000380662, 0.0195069, 4.85539e-07, 2.48812e-05, 1.35951e-05, 0.000696673, 107.367, 2.51288, 156.787, 1.58842, 563.0, 0.649773, 1.4837, 0.948861, 15.3911, 0.0120345, 183.586, 2.02987, 3.38047, 0.000343761, 0.0185376, 4.3847e-07, 2.36449e-05, 1.22772e-05, 0.000662057, 1.0, 0.0, 0.23, 1997.0, 1528.0, 451865.0, 126.0, 0.0, 0.0, 0.0, 6.0, 3.0
mip3794, 1, 2987.0, 4404.0, 518221.0, 0.128423, 0.210581, 0.496967, 321.0, 2666.0, 0.107466, 0.892534, 0.489653, 1.89008, 0.0894717, 2.85214, 0.000515359, 183.648, 0.145777, 2.57471, 0.0180584, 26.5466, 0.247754, 6.21833, 1.04091, 0.522343, 0.00064224, 66.3551, 117.525, 2.38696, 194.141, 1.49793, 641.0, 0.63662, 1.39427, 1.05164, 14.5017, 0.00824662, 155.485, 2.19887, 3.26259, 0.000375094, 0.0193637, 4.78436e-07, 2.46986e-05, 1.33962e-05, 0.000691561, 117.671, 2.38524, 173.492, 1.6203, 642.0, 0.654678, 1.52316, 0.965251, 14.9379, 0.00909011, 141.047, 2.23318, 3.2116, 0.000334784, 0.018294, 4.2702e-07, 2.33342e-05, 1.19566e-05, 0.000653359, 1.0, 0.0, 0.27, 1960.0, 1529.0, 513645.0, 94.0, 0.0, 0.0, 0.0, 12.0, 6.0
